"class"	"text"
1	Mucho #MaduroNoEresBienvenido #MaduroMexicoNoTeQuiere pero que tal le dan el culo a estos invasores con bandera en mano pisando la soberanía del país para colmo ensuciando calles y rechazando comida y ropa que les dan #NoALaCaravanaMigrante #CaravanaMigrante
1	Muchos apoyando a la #CaravanaMigrante pero bien divididos y racistas con sus connacionales usando términos como  blanquitos ,  chairos ,  derechairos ,  fachos ,  pejezombies ,  pejefóbicos ... ¿incongruencia?
0	Muchos migrantes se  están yendo a Canadá  @Vargasquinonesa través de https://t.co/gFvFBQb3kX … …
0	Mueren ahogados 74 migrantes en Libia https://t.co/KW7zSZmWfl #Lamentable #CdVictoria #Tamaulipas #Libia https://t.co/MG7Lz3qOq8
1	Multimillonario izquierdista George Soros financia caravanas de migrantes https://t.co/wykvPMe2ac vía @argentina_today
0	Muy buena combinación, como toque especial agregaría aceitunas negras ya sea para dar un sabor a la bebida o como botanita.
1	Muy cierto, porque no piensan en nuestra gente de extrema pobreza, no van y piden refugio, se esfuerzan por vivir el día a día en el país y lugar que les tocó vivir, México para los mexicanos #NoALaCaravanaMigrante
0	MX: This migrant has carried the American flag ???? for 10 days in the caravan.   Victor is from El Salvador. We met him day one. He tells me he has been deported 3 times for being in the U.S. illegally. He hopes @POTUS will give him a pardon—says he can’t afford the legal process. https://t.co/S6etOBJv9x
0	n EU ganan hasta seis veces mas que un profesionista en Mexico https://t.co/QVelCpoHBb #insurgente  #NoEsLoMismoPeroEsIgual Migrantes e
1	NACIONAL | #Tijuana arresta a 34 centroamericanos por infracciones https://t.co/MQIucrEVLi  #CaravanaDeMigrantes https://t.co/s3T1lm2VYL
1	NACIONAL | En 12 días han sido detenidos 109 migrantes en #Tijuana  https://t.co/Z68XhUNRRG #CaravanaMigrante https://t.co/7A3pecIF6l
1	Nacionalizará Amlo a niños migrantes con recursos de infantes mexicanos. https://t.co/E2MFEiVXM7
1	nacos dice esta cara de migrante hondureña jajaja anda deja de ladrar y correle que se te va la bestia jajaja
0	Nada que esconder. Bravo Sheinbaum! Defiende Sheinbaum labor de 585 médicos cubanos en la crisis Covid https://t.co/MyxND41Vdn
0	Nadamás le faltó decir  El que quiera trabajar en nuestro país , va a tener una credencial del INE para votar por Morena , ese fue el verdadero motivo de amlo al invitar a venir a los centroamericanos a México. Este señor todo lo traduce a votos.
1	Nadie es ILEGAL pero la #CaravanaMigrante son INDOCUMENTADOS, que deciden hacer las cosas por la via INCORRECTA
1	Nadie está hablando de maltratarlo, y yo porque tengo que educarlos? Recursos federales y estatales se están aplicando a esta caravana, mientras que no hay apoyo a la Caravana de desplazados en Chiapas. Ahí si hay racismo de los gobiernos y de la sociedad, porque son Indígenas
1	Nadie les habia negado el paso ellos entraron como terroristas a invadir un país si eso lo hubieran hecho en la frontera Norte estaríamos contando por miles los muertos México no les negó la ayuda Jorge no te equivoques así no se pide asilo
0	Nadie va a hacer por nosotros lo que no hagamos por nosotros mismos. Biden utilizará a MALO para contener la migración en la frontera sur y mientras le sirva no dirá nada. Nosotros debemos liberarnos de la lacra populista.
0	Nambre jaja vamonos para venezuela entonces, díganle a los hondureños que la caravana es pa venezuela no para usa.
0	necesidad de abogados que hablen inglés y conozcan el derecho de Estados Unidos para defender migrantes https://t.co/BqnEqezOL4
0	Necio cómo buen LADINO, AMLO loco y sus morenarcos quieren a toda costa traer promotores cubanos del comunismo barato y arcaico, se quedaron en la época de la pseudo revolución cubana, pobres morenarcos, no progresan, su ignorancia los carcome
1	Neta que no se como hay gente que defiende a esos delincuentes #NoALaCaravanaMigrante #MigrantesNO, donde esta la defensa de la soberania?????
0	Ni a mí. #migrantes #migranteshondurenos
0	Ni donde meter la cabeza.  Desde la Casa Blanca hasta los palacios de las naciones de centroamericanas, sus presidentes y sus congresos, la figura, el pensamiento de nuestro presidente, en el nombre de México, en plan grande, y no hay forma de negarlo.
1	Ni es seguro ni es popular, dijo @lopezobrador_ , hoy inscribe casi 1500 migrantes al SPLr, que ofrece carencias de los medicamentos más basico y una saturación de usuarios, Sr. Pte. Donde come 1 comen 2  pero ya 10, hace que 10 queden con hambre, cuando antes 2 estaban satifcs.
1	Ni Tijuana ni otra ciudad merecen esto,mucha gente fue engañada me queda claro, ojalá actúen en contra de los organizadores de esta #caravanamigrante mientras tanto no perdamos la humanidad y apoyemos dentro de nuestras posibilidades #tijuanaunida
1	niños migrantes #EXTRANJEROS APOYADOS POR #AMLOCO #CORTESÍA @PACOBACA @ElUniversal_MX @excelsior @Reforma @Milenio @LaRazonMx @RicardoAleman #VIRGEN_DE_JODELUPE=#MITO_O_MONSTRUO=@LOPEZOBRADOR_:  #DESTRUCCIÓN_DE_MËXICO @NYTIMESES @CNNEE @DERSPIEGEL @LEFIGARO_FRANCE https://t.co/zhp7NzKmI8
0	Niños migrantes en el refugio de #SalvationArmy en Tijuana. Varios huyen de la violencia en Guerrero. El gobierno recortó el equivalente a 30% de su presupuesto anual. @Univision34LA @ Tijuana, Baja California https://t.co/9Jf9uulMOW
0	Nivel de pende jez cinta negra 5° dan
1	No a la migración ILEGAL en ningún país
1	No a los hondureños en México
1	No apoyo la caravana de migrantes y no he escuchado argumentos válidos para hacerlo.
1	No ayudan a la población mexicana en extrema pobreza pero si se paran el cuello a nivel internacional aceptando migrantes haitianos! #FuckYouGobiernoDeMierda
0	No bueno esto de poner mariachi en mes patrio, ya me trae bien paloma negra
0	No cierto También la solidaridad y la inversión en migrantes que vienen de paso por México y a quienes se les impedirá a co de lugar alcanzar USA. Eso también interesa a #La4TtodaPendeja, no solo el beisbol. No mal informen. ??
1	NO CONFUNDIR MIGRANTES DECENTES Y HONESTOS CON MIGRANTES MAL VIVIENTES, SECUESTRADORES, ROBA CASAS O ROBA ROLEX EN POLANCO, ASÍ COMO MIGRANTES PORTADORES DE EPIDEMIAS Y ENFERMEDADES DE ALTO RIESGO.
0	No creo que debería ser un orgullo exponer el trabajo del migrante mexicano en EEUU, sobre todo sabiendo que emigró por falta de empleo.
1	No debieron meterse con las tortillas y los frijoles. 😒😒😒 Se pueden ir a denigrar comida a otro país y de paso a chsm, alv.   #CaravanaDeMigrantes
0	No digan que no se los advirtió @jorgeacast.  Por que luego andan aplaudiendo y denostando,  si estás imágenes fueran de 2017 con EPN, ya tendríamos un paro nacional pidiendo: 《dignidad a los migrantes.》  ¿Dónde está la izquierda? ¿Quién es la izquierda en México y el mundo?
1	No digas mamadas... Están intentando INVADIR a México
1	No entiendo la doble moral o mejor dicho si. No es nada contra los migrantes u otras personas con necesidades, pero hay pobreza extrema en el país, por qué no comenzamos a ayudar a nuestros compatriotas.
1	No entiendo para que contratar médicos cubanos, que en nuestro País  no tenemos médicos de alta gama ?? Y todavia le pagará un dineral que los médicos mexicanos ni reciben los que trabajan mucho menos los desempleados así quieres nuestro apoyo ? Nooo así no se puede !!!
0	No eres bienvenido en México @DiazCanelB, vil representante de la dictadura cubana
1	No es bienvenido el sátrapa cubano.
1	No es doble moral es realismo puro ! #NoALaCaravanaMigrante
1	No es eso, deben quedarse en su país cuando fueron las caravanas de mexicanos por el robo de Calderón o peña nos quedamos a cambiarlo y los que se fueron individualmente regresaron para cambiarlo me consta #Nocaravanamigrante
1	No es falta de empatía, no son responsabilidad de México sus problemas, bastante tenemos con los nuestros. No se ilusionen porque NO van a entrar a Estados Unidos. Mejor ni se den la vuelta. #CaravanaMigrante #NoALaCaravanaMigrante
1	No es la cantidad es la calidad, es sabido que aquellos que llegan de otros países a veces no se adaptan a la vida política, social y moral de nuestro país, provocando un daño social. Es necesario que se adapten a nuestro entorno y no nosotros a ellos. #CaravanaMigrante
0	No es la caravana rojinegra , aunque parece ?????? https://t.co/NEcbPzVMnW
1	No es lo mismo llegar a #México de inmigrante adoptarlo como nuestro hogar a querer solo atravesarlo como la #CaravanaMigrantes para llegar a #EU donde abiertamente su presidente ha dicho que no los quiere y los va a perseguir como delincuentes.
0	No es lo mismo para un mexicano un migrante de centro america que un migrante Europeo
1	No es por chingar pero, ¿de dónde puras sacaron 50 mill de dólares para regalarle a los salvadoreños? No mamen. Le quitan algo mínimo a Gómez Palacio y al Presidente del país que más migrantes avienta a México, le regalan nuestros impuestos...
1	No es posible que tan de repente hayan miles de empleos y un chingo de lana para pendejos que NO son mexicanos, ah pero puta madre cuando hay problema con los hermanos mexicanos ahí si se hacen bien pendejos. #FueraCaravanaMigrante
1	No es racismo el prohibir el paso a migrantes sin documentos, hay que seguir las reglas, por seguridad nacional
1	No están en condiciones de pedir ni exigir nada eh son intrusos en el país. Leyendo Intentan amotinarse integrantes de caravana migrante en Piedras Negras en https://t.co/yaYKWpQKgj vía @Excelsior
0	NO ESTARÁN SOLOS LOS MIGRANTES DE CUAUHTÉMOC EN ESTADOS UNIDOS: RAFAEL MENDOZA.  https://t.co/xlgm7Ztv2C https://t.co/4c0sdbiLwk
1	No estoy en contra  de la migración, pero si ordenada no al fregadaso y permitiendo que los migrantes hagan lo que quieran, desde romper rejas ó apedrear a nuestras autoridades, escaparse de los refugios etc.
1	No estoy en contra de la #Migracion pero De que lloren en mi casa a que lloren en la tuya... #PresidentedeMexico es hora de hacer algo
1	No estoy en contra de los emigrantes #Hondureños pero donde van a trabajar?....Acá en el norte al menos que sea con la Delincuencia Organizada.
1	No gracias, aquí en la Capital ya tenemos suficientes marchas diarias que desquician el tránsito . Que hagan una consulta a ver que opinamos. Pero no ahora quizás en unos años... #NoALaCaravanaMigrante
1	No hay punto de comparación  a los mexicanos en Estados Unidos los pasó la frontera no fue al revés (hay que leer la historia territorial de Mexico) segundo esos millones de mexicanos no se escondieron detrás de una “caravana” violenta. Si tienes hambre de likes usa Instagram
1	No hay punto de comparación  a los mexicanos en Estados Unidos los pasó la frontera no fue al revés (hay que leer la historia territorial de Mexico) segundo esos millones de mexicanos no se escondieron detrás de una caravana violenta. Si tienes hambre de likes usa Instagram
1	No hay recursos para construir Hospitales como DINAMARCA pero se remodelaron estadios de Beisbol.  Pretexto para la cascarita entre amlo y los médicos cubanos, ambos no saben trabajar.
1	No Jorge! Esta vez no coincido contigo! México no tiene porque hacerlo, como gesto de buena voluntad puede ser pero no como obligación. Esta caravana tiene un trasfondo político y muchos son los borregos que participan de ella. Suerte para ellos.
0	No la ha perdido pues Trump está amenazando solamente. https://t.co/gDURR6625g
1	No le basta a @lopezobrador_  con dividir y polarizar a los mexicanos, ahora también con extranjeros, que llegues a una clínica del IMSS a consulta o por medicinas pero que le den preferencia a un guatemalteco por órdenes del mesías, ¿Que va a pasar?
0	No llevaba consigo más que su mochila, sus papeles y su fe @ Albergue Para Migrantes San Juan… https://t.co/In8BDzHf4V
1	No mamen chibgo de mexicanos sin trabajo y ustedes queriendo dárselo a los migrantes.  - Persona que no solo quiere trabajar de lunes a viernes 4 horas y en puesto gerencial (le da weva llenar una solicitud de empleo)
1	No mamen chingos de mexicanos sin trabajo y ustedes queriendo dárselo a los migrantes.  - Persona que solo quiere trabajar de lunes a viernes 4 horas y en puesto gerencial (le da weva llenar una solicitud de empleo)
0	No mamen, los migrantes son los que menos posibilidades tienen y más carecen, y les hacen una app jajaja tengan tantita madre @SRE_mx @epn https://t.co/jWWIqNKNuj
1	No más migrantes entiendan.   Esa gente debe quedarse en su lugar. Aquí no caben.  Trump tiene razón. Ya paren eso. https://t.co/BRq0Og3Kqa
1	No me extrañaria ni tantito que la caravana migrante estuviera promovida por alguna agencia...
0	No me gusta la marimba y eso me hace un mal chapin oh no!! Como si me importara…
0	No me pregunten por qué, pero hoy vi una película mexicana llamada el Beisbolista fenómeno, con  Adalberto Martinez  Resortes . Y, en ella, Pedro  el mago  Septién hace alusión al gran beisbolista cubano Manuel el Cocaína García. Lo guglié y encontré esto. https://t.co/BhdiYnO3TX
1	No mi reina... el gobierno SI puede privar la entrada a un país de forma desorganizada y atentando contra la integridad de sus ciudadanos. Por eso pagamos impuestos.
1	No permita ya a migrantes se propagara la delincuencia, México ya tiene bastantes problemas fuera intrusos. Gobernador - Gobierno de Chiapas https://t.co/xlJ32C5nmB vía @gobiernochiapas
1	No podemos decir que no es cierto Pero entonces la mal llamada #4T está peor, no solo corrige el problema como lo prometió, sino que ahora menor mexicanos reciben algo de beneficios y el resto se va al extranjero
1	No podemos permitir excesos y más aún circular por NUESTRO MEXICO  con orden y respeto es indispensable ( creo que sin visa no debieron entrar ) EL EJÉRCITO debería intervenir.   PUNTO
1	No puede con los mexicanos, pero sÍ ofrecerá ayuda a los migrantes. A lo mejor los residentes de medicina y las mujeres con cáncer les funcione cambiar de nacionalidad para que este gobierno los tome en cuenta...
